$GPGGA,113640.25,5139.83633,N,00720.65348,E,1,09,0.99,48.6,M,46.4,M,,*65
$GPGGA,113640.50,5139.83635,N,00720.65346,E,1,09,0.99,49.0,M,46.4,M,,*68
$GPGGA,113640.75,5139.83640,N,00720.65354,E,1,08,1.03,49.1,M,46.4,M,,*6C
$GPGGA,113641.00,5139.83636,N,00720.65372,E,1,09,0.99,49.0,M,46.4,M,,*68
$GPGGA,113641.25,5139.83627,N,00720.65392,E,1,09,0.99,48.8,M,46.4,M,,*68
$GPGGA,113641.50,5139.83614,N,00720.65387,E,1,09,0.99,48.8,M,46.4,M,,*6E
$GPGGA,113641.75,5139.83603,N,00720.65384,E,1,09,0.99,48.9,M,46.4,M,,*6D
$GPGGA,113642.00,5139.83593,N,00720.65388,E,1,09,0.99,48.9,M,46.4,M,,*6A
$GPGGA,113642.25,5139.83580,N,00720.65390,E,1,09,0.99,48.9,M,46.4,M,,*66
$GPGGA,113642.50,5139.83570,N,00720.65398,E,1,09,0.99,48.9,M,46.4,M,,*63
$GPGGA,113642.75,5139.83556,N,00720.65401,E,1,09,0.99,48.9,M,46.4,M,,*67
$GPGGA,113643.00,5139.83540,N,00720.65408,E,1,08,1.13,48.9,M,46.4,M,,*68
$GPGGA,113643.25,5139.83525,N,00720.65418,E,1,09,0.99,48.8,M,46.4,M,,*6E
$GPGGA,113643.50,5139.83511,N,00720.65429,E,1,09,0.99,48.8,M,46.4,M,,*69
$GPGGA,113643.75,5139.83493,N,00720.65434,E,1,09,0.99,48.9,M,46.4,M,,*68
$GPGGA,113644.00,5139.83474,N,00720.65442,E,1,09,0.99,48.9,M,46.4,M,,*65
$GPGGA,113644.25,5139.83456,N,00720.65452,E,1,08,1.03,49.0,M,46.4,M,,*68
$GPGGA,113644.50,5139.83443,N,00720.65461,E,1,08,1.03,49.1,M,46.4,M,,*6F
$GPGGA,113644.75,5139.83431,N,00720.65464,E,1,09,0.99,49.2,M,46.4,M,,*68
$GPGGA,113645.00,5139.83421,N,00720.65471,E,1,09,0.99,49.3,M,46.4,M,,*6F
$GPGGA,113645.25,5139.83414,N,00720.65480,E,1,09,0.99,49.4,M,46.4,M,,*67
$GPGGA,113645.50,5139.83402,N,00720.65490,E,1,09,0.99,49.5,M,46.4,M,,*62
$GPGGA,113645.75,5139.83386,N,00720.65504,E,1,09,0.99,49.7,M,46.4,M,,*60
$GPGGA,113646.00,5139.83373,N,00720.65536,E,1,09,0.99,49.5,M,46.4,M,,*68
$GPGGA,113646.25,5139.83361,N,00720.65554,E,1,09,0.99,49.5,M,46.4,M,,*68
$GPGGA,113646.50,5139.83348,N,00720.65576,E,1,09,0.99,49.5,M,46.4,M,,*61
$GPGGA,113646.75,5139.83336,N,00720.65594,E,1,09,0.99,49.5,M,46.4,M,,*63
$GPGGA,113647.00,5139.83322,N,00720.65612,E,1,09,0.99,49.5,M,46.4,M,,*68
$GPGGA,113647.25,5139.83310,N,00720.65630,E,1,09,0.99,49.5,M,46.4,M,,*6E
$GPGGA,113647.50,5139.83299,N,00720.65645,E,1,09,0.99,49.6,M,46.4,M,,*6D
$GPGGA,113647.75,5139.83287,N,00720.65660,E,1,09,0.99,49.6,M,46.4,M,,*62
$GPGGA,113648.00,5139.83274,N,00720.65672,E,1,09,0.99,49.7,M,46.4,M,,*61
$GPGGA,113648.25,5139.83259,N,00720.65687,E,1,09,0.99,49.7,M,46.4,M,,*63
$GPGGA,113648.50,5139.83248,N,00720.65702,E,1,08,1.97,49.7,M,46.4,M,,*63
$GPGGA,113648.75,5139.83234,N,00720.65716,E,1,09,0.99,49.8,M,46.4,M,,*6B
$GPGGA,113649.00,5139.83215,N,00720.65724,E,1,09,0.99,50.0,M,46.4,M,,*6A
$GPGGA,113649.25,5139.83203,N,00720.65729,E,1,09,0.99,50.2,M,46.4,M,,*65
$GPGGA,113649.50,5139.83187,N,00720.65736,E,1,09,0.99,50.3,M,46.4,M,,*67
$GPGGA,113649.75,5139.83182,N,00720.65751,E,1,09,0.99,50.4,M,46.4,M,,*63
$GPGGA,113650.00,5139.83172,N,00720.65761,E,1,09,0.99,50.5,M,46.4,M,,*64
